x,y,z,u,v,w,u0,v0,w0,ZNCC,iteration,convergence,feature,ux,uy,uz,vx,vy,vz,wx,wy,wz
35,65,170,0.10070661,0.67682439,-3.99845004,0,1,-4,0.94762695,8,0.00061632,0,0.01351953,0.00842825,0.00562841,-0.00389642,0.00239456,0.00205706,-0.01217298,0.00807058,-0.02206612
40,65,170,0.13861914,0.68217438,-4.03929901,0,1,-4,0.94745523,8,0.00049329,0,0.01041651,0.00870251,0.00462303,-0.00194798,0.00186956,0.00210582,-0.01190733,0.00986811,-0.02271205
45,65,170,0.15187162,0.69599396,-4.08299732,0,1,-4,0.94717699,7,0.00086151,0,0.00854754,0.00782512,0.00417181,-0.00012747,0.00082624,0.00201859,-0.01182971,0.01202028,-0.02344757
50,65,170,0.1750927,0.71794546,-4.14597416,0,1,-4,0.94678241,8,0.00061746,0,0.00772691,0.00725952,0.00573234,0.00219024,-0.00006932,0.00163482,-0.01047428,0.01336587,-0.02322853
55,65,170,0.24099289,0.74604309,-4.22071075,0,1,-4,0.94705361,9,0.00066504,0,0.00864339,0.00637463,0.00971599,0.00540477,-0.00041103,0.00182655,-0.0095846,0.01522097,-0.02403301
60,65,170,0.31715688,0.768134,-4.30052614,0,1,-4,0.94885516,9,0.0007875,0,0.01077569,0.00574707,0.01320929,0.00790072,-0.00097245,0.00161175,-0.01021185,0.01584483,-0.0264979
65,65,170,0.3778168,0.79356903,-4.36526918,0,1,-4,0.9499166,9,0.00070082,0,0.01529503,0.00587916,0.01718943,0.00987154,-0.00144267,0.00168266,-0.01166659,0.0155548,-0.02989548
35,35,175,-0.02275622,0.67561907,-4.34277725,0,1,-4,0.95521241,7,0.0004937,0,0.01435745,0.00153162,0.00419197,0.00229389,0.00546944,0.00621076,-0.01972829,0.00411856,-0.02075678
40,35,175,0.06278797,0.69361079,-4.42258549,0,1,-4,0.9559176,8,0.00070067,0,0.01507413,0.00130713,0.0033601,0.00384228,0.00550711,0.00603329,-0.01999048,0.00391234,-0.0209468
45,35,175,0.14467931,0.71864009,-4.49367666,0,1,-4,0.95541632,9,0.00071539,0,0.01489925,0.00097758,0.00259996,0.0051366,0.00528526,0.00568381,-0.01917141,0.00371556,-0.02195001
50,35,175,0.23030303,0.7499606,-4.55163956,0,1,-4,0.95466173,10,0.00073871,0,0.01437974,-0.00029888,-0.0001626,0.00579694,0.00531089,0.00544035,-0.01733735,0.00344835,-0.02353066
55,35,175,0.26404482,0.74199402,-4.59606504,0,1,-5,0.95353782,9,0.00053412,0,0.01319647,-0.00234771,-0.00152351,0.00519162,0.0051744,0.00734968,-0.01391564,0.00310571,-0.02460438
60,35,175,0.29134473,0.73509967,-4.65535927,0,1,-5,0.95191997,9,0.0009273,0,0.01218402,-0.004507,-0.00188477,0.00433992,0.00551903,0.00885954,-0.01039078,0.00288534,-0.02491683
65,35,175,0.34749588,0.78156173,-4.72676373,0,1,-5,0.94995582,8,0.00070895,0,0.01626945,-0.00193952,0.00695978,0.00435142,0.00587356,0.00852783,-0.00685215,0.00079981,-0.02872866
35,40,175,-0.00751296,0.67414033,-4.31220579,0,1,-4,0.9553073,7,0.00042088,0,0.01506269,0.0028852,0.00371353,0.00085998,0.00345409,0.00818912,-0.01913051,0.00635438,-0.02017117
40,40,175,0.07611012,0.69140118,-4.38979244,0,1,-4,0.95633858,8,0.00055141,0,0.01555347,0.00262228,0.0028767,0.00248964,0.00347006,0.00770244,-0.01929513,0.00684809,-0.01994896
45,40,175,0.1543823,0.71806598,-4.46061993,0,1,-4,0.95595664,8,0.00096939,0,0.01530981,0.00229472,0.00257401,0.00421726,0.00328541,0.00683604,-0.01830899,0.00713697,-0.02045941
50,40,175,0.21496058,0.73290032,-4.51272011,0,1,-4,0.95516837,8,0.00077925,0,0.01389194,0.00097745,0.00082507,0.00492313,0.00309658,0.00707743,-0.01615982,0.00730381,-0.02123904
55,40,175,0.25661165,0.71902806,-4.55385494,0,1,-4,0.95418686,8,0.00074802,0,0.01313531,-0.00023074,-0.00082862,0.00476643,0.00317979,0.00963982,-0.01284138,0.00727631,-0.02208745
60,40,175,0.31035173,0.709149,-4.61139011,0,1,-5,0.95291001,10,0.00059228,0,0.01294351,-0.00239213,-0.00272763,0.00472887,0.00434828,0.01212682,-0.00967185,0.00782269,-0.02165651
65,40,175,0.39088547,0.76238656,-4.69018269,0,1,-5,0.95051253,10,0.00060328,0,0.01651311,-0.00051178,0.00486476,0.00532746,0.00506794,0.01174618,-0.00700955,0.00639379,-0.02481979
35,45,175,0.02772995,0.64716625,-4.2724328,0,0,-4,0.95578563,8,0.00065917,0,0.01664925,0.00513808,0.00306705,-0.00138407,0.00218308,0.00922528,-0.01853973,0.00720351,-0.02048647
40,45,175,0.11492631,0.66602474,-4.34727621,0,0,-4,0.95671773,9,0.00069089,0,0.01710892,0.00489816,0.00202445,0.00076901,0.00252986,0.00897714,-0.01876381,0.00827127,-0.02021891
45,45,175,0.18234111,0.69657958,-4.41636467,0,1,-4,0.95647365,8,0.00052105,0,0.01609755,0.00443103,0.00217459,0.00296983,0.00265253,0.00797819,-0.01768675,0.0092807,-0.02010542
50,45,175,0.2109157,0.70330602,-4.4596653,0,1,-4,0.95525783,7,0.00081151,0,0.01351249,0.00314323,0.00175501,0.0040809,0.00197852,0.00803501,-0.01501632,0.01011661,-0.02000439
55,45,175,0.25474241,0.68638289,-4.49729967,0,1,-4,0.95430183,8,0.00074412,0,0.01274741,0.00223828,0.00038807,0.00488807,0.00178051,0.01063393,-0.01189399,0.01062561,-0.02001715
60,45,175,0.32660785,0.67559808,-4.54981709,0,1,-5,0.95385647,10,0.00071128,0,0.01310313,0.0004765,-0.00203069,0.00593523,0.00414395,0.01449132,-0.00911294,0.01142987,-0.01908123
65,45,175,0.4337368,0.73038644,-4.63169575,0,1,-5,0.95200044,10,0.00070292,0,0.01696432,0.00179103,0.00447719,0.00737028,0.00798953,0.01626268,-0.00713885,0.01123901,-0.0210849
35,50,175,0.09041737,0.65627432,-4.23832083,0,1,-4,0.95521933,7,0.00056134,0,0.01953363,0.00806245,0.00277489,-0.00335501,0.00196552,0.00885327,-0.01828401,0.00767715,-0.0215925
40,50,175,0.18016288,0.67072487,-4.31152868,0,1,-4,0.95588011,7,0.00088102,0,0.01892281,0.00797458,0.00182421,-0.00115688,0.00209892,0.00854312,-0.01833699,0.00899522,-0.02130395
45,50,175,0.22470316,0.68800277,-4.36901331,0,1,-4,0.95546848,7,0.00070699,0,0.01660037,0.00673361,0.00211265,0.00133739,0.00172508,0.00791511,-0.01711082,0.01061263,-0.02087075
50,50,175,0.21896505,0.68667591,-4.39959764,0,1,-4,0.95369184,7,0.00053132,0,0.01317263,0.00506316,0.00283644,0.0029619,0.00045323,0.00766757,-0.01396327,0.01216672,-0.01999295
55,50,175,0.25677577,0.68069798,-4.43550348,0,1,-4,0.95312977,8,0.0004731,0,0.01195991,0.00406215,0.0021983,0.00464031,0.00000513,0.00925086,-0.01131342,0.01337623,-0.01898021
60,50,175,0.34438324,0.67706054,-4.48675013,0,1,-4,0.95289415,8,0.00089279,0,0.01259291,0.00393736,0.00146578,0.00675025,0.00199294,0.01311176,-0.00906832,0.01392272,-0.01819307
65,50,175,0.4872773,0.71193904,-4.56635189,0,1,-5,0.95169914,9,0.00096517,0,0.01606572,0.00482069,0.00507326,0.0087617,0.00501525,0.01637639,-0.00765802,0.01359683,-0.02058607
35,55,175,0.10903002,0.66222453,-4.19810629,0,1,-4,0.95162982,8,0.00059104,0,0.01903951,0.00884786,0.00313421,-0.00496002,0.00014997,0.00747569,-0.01664716,0.00845641,-0.02208424
40,55,175,0.19415204,0.668621,-4.26655531,0,1,-4,0.95203161,8,0.00073702,0,0.01829958,0.00902331,0.00237437,-0.00307391,-0.00022477,0.00699629,-0.01656063,0.00990438,-0.02156961
45,55,175,0.22337241,0.66933584,-4.31195879,0,1,-4,0.95105851,8,0.00049789,0,0.01640463,0.0073055,0.00242721,-0.00139556,-0.00127017,0.00692289,-0.01515149,0.01211036,-0.02092463
50,55,175,0.1988111,0.67094326,-4.33233976,0,1,-4,0.94889706,6,0.00089294,0,0.01281226,0.00526422,0.00339303,0.00109656,-0.00237137,0.00648229,-0.01219978,0.01438025,-0.01958418
55,55,175,0.25616464,0.68821603,-4.37379408,0,1,-4,0.9485203,7,0.00049486,0,0.01276433,0.00564389,0.00519338,0.00383312,-0.00206858,0.00764327,-0.01008849,0.01636478,-0.01783454
60,55,175,0.37247801,0.70215154,-4.44133663,0,1,-4,0.9484328,9,0.00050911,0,0.01466465,0.00783303,0.00987455,0.00676694,-0.00101566,0.00977132,-0.00873326,0.01666613,-0.0190345
65,55,175,0.48564705,0.72011578,-4.53728294,0,1,-4,0.94833094,10,0.00194118,0,0.01718342,0.00856067,0.01306089,0.008886,-0.00116479,0.01006384,-0.00896396,0.01449696,-0.02490938
35,60,175,0.13153039,0.70237041,-4.17012739,0,1,-4,0.94811147,9,0.00066161,0,0.01714516,0.00963877,0.00305874,-0.00316575,0.00080049,0.00602992,-0.01555744,0.00829517,-0.02315736
40,60,175,0.19741422,0.7093088,-4.23151445,0,1,-4,0.94857115,9,0.00069918,0,0.01537371,0.0097835,0.00234936,-0.00134474,0.00066185,0.00602914,-0.01555876,0.00984392,-0.02285999
45,60,175,0.21670941,0.70965183,-4.27140522,0,1,-4,0.9478091,9,0.00054009,0,0.01366067,0.00795224,0.00222012,-0.00004555,0.00046504,0.00706353,-0.01467237,0.01195244,-0.02306491
50,60,175,0.20600386,0.71220648,-4.30515289,0,1,-4,0.94599032,8,0.00083192,0,0.01048589,0.00707304,0.00416517,0.00215772,0.00013399,0.00721684,-0.01207703,0.01343793,-0.02302969
55,60,175,0.28368294,0.73158336,-4.36535692,0,1,-4,0.94627798,9,0.00095049,0,0.01114345,0.00807278,0.00885256,0.00498682,0.00056124,0.0082473,-0.01020311,0.01532207,-0.02287066
60,60,175,0.39709085,0.74985409,-4.47266483,0,1,-4,0.94790214,10,0.00158831,0,0.01305079,0.00837269,0.01475726,0.007859,-0.00019264,0.00749476,-0.01067368,0.0151674,-0.02791744
65,60,175,0.48073384,0.774037,-4.56554794,0,1,-4,0.94874465,10,0.00227035,0,0.01650941,0.00813408,0.01813428,0.0097317,-0.00077742,0.00701566,-0.01163966,0.01418382,-0.03304112
35,65,175,0.14053738,0.69373482,-4.13159132,0,1,-4,0.94545966,9,0.00067178,0,0.01380908,0.0090887,0.00349758,-0.00322333,0.00176728,0.00558186,-0.01328748,0.00709878,-0.02460575
40,65,175,0.1693784,0.70420915,-4.17707968,0,1,-4,0.9456172,9,0.00066,0,0.01038122,0.00934874,0.0025389,-0.0009974,0.00134158,0.00585292,-0.01313256,0.00920814,-0.02480114
45,65,175,0.17977031,0.71069896,-4.21926928,0,1,-4,0.94524354,9,0.00069161,0,0.00844264,0.00806202,0.00253028,0.000489,0.00081313,0.00636376,-0.0131736,0.01150475,-0.02613944
50,65,175,0.21048367,0.72342891,-4.28332233,0,1,-4,0.94462854,10,0.00076959,0,0.00766695,0.00779221,0.00541201,0.00279358,0.00026011,0.00624175,-0.01157777,0.01289211,-0.02679121
55,65,175,0.30159304,0.74405807,-4.38452053,0,1,-4,0.94487441,10,0.00166559,0,0.00896049,0.00672987,0.01130505,0.00652262,-0.0003469,0.00575648,-0.01115127,0.01440199,-0.03008103
60,65,175,0.40405276,0.76194084,-4.49807882,0,1,-4,0.94732481,10,0.00165076,0,0.01206362,0.00510836,0.01662687,0.00969603,-0.001517,0.00503093,-0.01178397,0.01519259,-0.03503847
65,65,175,0.46697593,0.79145539,-4.57063818,0,1,-4,0.94925612,10,0.00127875,0,0.01673579,0.00512054,0.01944715,0.01138153,-0.00196958,0.00509577,-0.01296064,0.01498815,-0.03793234
35,35,180,0.00479301,0.71631539,-4.46400738,0,1,-4,0.95360535,7,0.00057221,0,0.01364839,0.00145482,0.00434497,0.00315909,0.00708044,0.00616303,-0.02020073,0.0041658,-0.02189529
40,35,180,0.08601017,0.73583049,-4.54738712,0,1,-4,0.95433074,8,0.00074259,0,0.0143472,0.00108608,0.00345174,0.00457748,0.00716531,0.00625656,-0.020453,0.00385479,-0.02244115
45,35,180,0.16608492,0.76142591,-4.62593555,0,1,-4,0.95381337,9,0.00073628,0,0.01413012,0.00060748,0.00214466,0.0055077,0.00702584,0.00601588,-0.01975462,0.00347812,-0.02411014
50,35,180,0.24121371,0.78907263,-4.69881058,0,1,-4,0.95257026,10,0.00074564,0,0.01406181,-0.00047374,-0.00010773,0.00596319,0.00696588,0.00601999,-0.01778671,0.00318027,-0.02599782
55,35,180,0.27960366,0.79860479,-4.75998783,0,1,-5,0.95177323,8,0.00077912,0,0.01338017,-0.00248374,-0.00130775,0.00534194,0.00694311,0.00678292,-0.014718,0.00243191,-0.02788317
60,35,180,0.29607424,0.79163665,-4.82167625,0,1,-5,0.95065463,9,0.00055683,0,0.01206982,-0.00501198,-0.00131446,0.00416377,0.00687826,0.00801027,-0.0110419,0.00220631,-0.02856404
65,35,180,0.39075598,0.82214051,-4.88586283,0,1,-5,0.94905651,8,0.00059591,0,0.01663816,-0.00168146,0.00623196,0.00435075,0.00650728,0.00892571,-0.00636566,0.00101187,-0.03019899
35,40,180,0.01622802,0.72270232,-4.42606688,0,1,-4,0.95447642,7,0.00047056,0,0.01441085,0.00269654,0.00386216,0.00121599,0.00393212,0.00928617,-0.0192135,0.00616244,-0.02114242
40,40,180,0.09480433,0.73927522,-4.50405693,0,1,-4,0.95543903,8,0.00056221,0,0.01486051,0.00236719,0.00297312,0.00286181,0.0042429,0.00908856,-0.01942115,0.0065683,-0.02119827
45,40,180,0.16979441,0.76386088,-4.57850981,0,1,-4,0.95486319,8,0.00092927,0,0.01437616,0.00185797,0.00220724,0.00431597,0.00444973,0.00836748,-0.01866576,0.00666518,-0.02233654
50,40,180,0.22398934,0.77960026,-4.64022017,0,1,-4,0.95368499,9,0.0004654,0,0.01326776,0.00065761,0.00062879,0.00495548,0.00434303,0.00864434,-0.01654493,0.00677329,-0.02345461
55,40,180,0.25992081,0.77924317,-4.69521856,0,1,-5,0.95296383,8,0.00088621,0,0.01260233,-0.00066288,-0.0005964,0.00469979,0.0042665,0.01019931,-0.01354673,0.0063848,-0.02519524
60,40,180,0.29940408,0.77789116,-4.7587266,0,1,-5,0.952218,9,0.000642,0,0.01215816,-0.00314767,-0.00195562,0.0044256,0.0051291,0.01187072,-0.01056241,0.00662603,-0.02560246
65,40,180,0.41943789,0.81957036,-4.83209944,0,1,-5,0.95018154,9,0.00058025,0,0.01664579,-0.00073121,0.00488247,0.00506671,0.00565875,0.01255959,-0.00693772,0.00614331,-0.02678937
35,45,180,0.04951736,0.70040601,-4.38884878,0,1,-4,0.95470929,7,0.00050308,0,0.01620209,0.00528026,0.00308611,-0.00098406,0.00205016,0.01077677,-0.01852825,0.00687404,-0.02143842
40,45,180,0.13081874,0.71742982,-4.46209812,0,1,-4,0.95574683,7,0.00089779,0,0.01654875,0.00491798,0.00200456,0.00105492,0.00259578,0.01080569,-0.01874563,0.00794596,-0.02131456
45,45,180,0.1981052,0.74385571,-4.53189373,0,1,-4,0.9553268,8,0.00049841,0,0.01533723,0.00428946,0.00171885,0.00305482,0.00309718,0.00986644,-0.01796275,0.00878983,-0.0218299
50,45,180,0.22442934,0.75138205,-4.57961988,0,1,-4,0.95375228,7,0.00079883,0,0.01281917,0.00293139,0.00124841,0.00421099,0.00288391,0.01004613,-0.01548625,0.00952478,-0.02225751
55,45,180,0.26235229,0.74524373,-4.628757,0,1,-4,0.95296562,7,0.00089924,0,0.01200569,0.00202209,0.00040178,0.00493615,0.00270271,0.01191258,-0.01264607,0.0095633,-0.0233559
60,45,180,0.31949148,0.7514227,-4.69043064,0,1,-5,0.95300561,9,0.00078054,0,0.01211751,0.00004807,-0.00133046,0.00575204,0.00477707,0.01452136,-0.01011547,0.00996133,-0.02355492
65,45,180,0.45632085,0.81012177,-4.76586246,0,1,-5,0.95150322,9,0.00069719,0,0.01648402,0.00177528,0.00457247,0.00684522,0.00882494,0.01666111,-0.00735561,0.01050183,-0.02396494
35,50,180,0.10716039,0.70892137,-4.36091375,0,1,-4,0.95420027,7,0.00065617,0,0.01907432,0.00822765,0.00274199,-0.00277647,0.00165749,0.01035326,-0.01827422,0.00739418,-0.02254158
40,50,180,0.19169365,0.72172749,-4.43193388,0,1,-4,0.95506114,7,0.00091227,0,0.01833117,0.00804122,0.0016493,-0.00064422,0.0019424,0.01025118,-0.01831017,0.00875791,-0.02231091
45,50,180,0.24506873,0.7359848,-4.49107695,0,1,-4,0.9547655,7,0.00085071,0,0.01633215,0.00692467,0.00152101,0.00150227,0.00177848,0.00980452,-0.0175045,0.01025876,-0.02233422
50,50,180,0.23851576,0.731812,-4.51974154,0,1,-4,0.95254868,7,0.00058389,0,0.01254082,0.00507678,0.00207193,0.00312553,0.00090885,0.00980089,-0.0145297,0.0116987,-0.02208799
55,50,180,0.27232578,0.7281065,-4.5625906,0,1,-4,0.95201761,7,0.00097903,0,0.01115215,0.00405638,0.00171006,0.00469112,0.00047028,0.01108117,-0.01209931,0.01237722,-0.02228099
60,50,180,0.36223072,0.74601817,-4.61607122,0,1,-4,0.95202905,7,0.00091407,0,0.01209307,0.00418068,0.00199446,0.00689732,0.0028851,0.0146184,-0.00973766,0.01298007,-0.02178317
65,50,180,0.5130862,0.7909351,-4.69896269,0,1,-5,0.95144939,8,0.00085814,0,0.01537681,0.00501628,0.00468448,0.00837115,0.00573659,0.01729153,-0.00787369,0.01296661,-0.02327621
35,55,180,0.12058554,0.70627928,-4.31862116,0,1,-4,0.95081425,8,0.00064749,0,0.01820052,0.00886322,0.00286366,-0.0045263,-0.00035006,0.00928108,-0.01657641,0.00850513,-0.02285326
40,55,180,0.20008688,0.7108025,-4.38343954,0,1,-4,0.95146382,8,0.00088742,0,0.01735985,0.00899283,0.0018975,-0.00266077,-0.00060672,0.00894481,-0.01647216,0.01000064,-0.02235395
45,55,180,0.2415935,0.71137697,-4.43158293,0,1,-4,0.95071739,8,0.0008876,0,0.01606631,0.00756432,0.00158899,-0.00128767,-0.00148028,0.0089673,-0.01554325,0.01202582,-0.02204895
50,55,180,0.21554054,0.70708221,-4.44690609,0,1,-4,0.94834983,7,0.00098925,0,0.01214421,0.00531381,0.00235101,0.00104719,-0.00244874,0.00863916,-0.01269447,0.01422805,-0.02120411
55,55,180,0.28689477,0.72652227,-4.48469257,0,1,-4,0.94776464,8,0.00043821,0,0.01240778,0.00611024,0.00466381,0.00391572,-0.00184113,0.0100957,-0.01050074,0.01600934,-0.01991802
60,55,180,0.41213638,0.74461037,-4.56179714,0,1,-4,0.94795084,9,0.00055285,0,0.01406753,0.00786206,0.00811952,0.00680789,-0.00079149,0.01193414,-0.00928902,0.01608316,-0.02150428
65,55,180,0.53534436,0.7613833,-4.67288017,0,1,-4,0.94782966,10,0.00188426,0,0.01676512,0.00834105,0.01025049,0.00876969,-0.00072008,0.01258876,-0.00906484,0.01431064,-0.02632594
35,60,180,0.1367503,0.7395035,-4.29136753,0,1,-4,0.94722289,9,0.00085925,0,0.01610184,0.00966138,0.00257498,-0.00304131,0.00032771,0.00886797,-0.01560033,0.00864307,-0.02396554
40,60,180,0.20115033,0.74714404,-4.35152054,0,1,-4,0.94767398,10,0.00060576,0,0.01452363,0.0098152,0.00165756,-0.00112189,0.00042129,0.0089645,-0.01561782,0.01018868,-0.02367431
45,60,180,0.23021902,0.75164706,-4.3940649,0,1,-4,0.94688481,10,0.00060527,0,0.01354885,0.00813372,0.00135259,-0.00006737,0.0004884,0.01007201,-0.01501646,0.01225509,-0.02392316
50,60,180,0.22880115,0.75263679,-4.42169094,0,1,-4,0.94511545,10,0.00063348,0,0.01076436,0.00748209,0.00346315,0.00205732,0.00049663,0.01061245,-0.01226041,0.01397039,-0.02369916
55,60,180,0.31836256,0.77041107,-4.48140144,0,1,-4,0.94558048,10,0.00072982,0,0.01112008,0.00871169,0.00774336,0.00487453,0.00099719,0.0113832,-0.01035694,0.0155077,-0.02379191
60,60,180,0.4472644,0.78459388,-4.59608269,0,1,-4,0.94718426,10,0.0014715,0,0.01321113,0.00901414,0.01260183,0.00761325,0.00043809,0.01092129,-0.01051018,0.01555914,-0.02770877
65,60,180,0.5468998,0.80617744,-4.70265245,0,1,-4,0.94776964,10,0.00304742,0,0.01704752,0.00878819,0.01557713,0.00929537,-0.00018752,0.01071596,-0.0110956,0.01487977,-0.0321005
35,65,180,0.16056719,0.73770297,-4.27467871,0,1,-4,0.94350612,10,0.00080431,0,0.01366091,0.00978869,0.00291347,-0.00280473,0.00108516,0.00909938,-0.0144537,0.00716157,-0.02592289
40,65,180,0.18797161,0.74788302,-4.32787275,0,1,-4,0.94349492,10,0.00110826,0,0.00998926,0.00976425,0.0017676,-0.0003245,0.00084531,0.00921514,-0.01454988,0.00914195,-0.02655137
45,65,180,0.20277365,0.75138485,-4.38205004,0,1,-4,0.9428519,10,0.00136795,0,0.00811529,0.00849717,0.001891,0.00096058,0.00055468,0.00928923,-0.01449227,0.01125745,-0.02849257
50,65,180,0.24576858,0.75791526,-4.44821167,0,1,-4,0.94240433,10,0.00258049,0,0.00740981,0.00857756,0.00516509,0.00308524,0.00043118,0.00930105,-0.01255213,0.01262735,-0.02953523
55,65,180,0.35486069,0.77122635,-4.55902004,0,1,-4,0.94283193,10,0.00307563,0,0.00859928,0.00790243,0.01098831,0.00651834,0.0001874,0.00874556,-0.01164138,0.01390581,-0.03271282
60,65,180,0.47751343,0.78966111,-4.66606379,0,1,-4,0.94514728,10,0.00200246,0,0.01253009,0.00636314,0.01621749,0.0094578,-0.00069928,0.0086942,-0.01138945,0.01515381,-0.03585762
65,65,180,0.55796188,0.82131046,-4.74943209,0,1,-4,0.94728148,10,0.00267098,0,0.01767087,0.00618392,0.01898877,0.01083019,-0.00141674,0.00894531,-0.01210095,0.01544585,-0.03865999
35,35,185,0.04147961,0.75250065,-4.58940125,0,1,-4,0.95152628,7,0.00072111,0,0.01350844,0.00137164,0.00512521,0.00372051,0.00808179,0.00683945,-0.02096244,0.00433591,-0.02298784
40,35,185,0.12054749,0.7735222,-4.67982149,0,1,-4,0.95217234,8,0.0007919,0,0.01390505,0.00093841,0.00391514,0.00478627,0.00794876,0.00697809,-0.02121731,0.00389362,-0.02411181
45,35,185,0.19508919,0.79802579,-4.77450371,0,1,-4,0.95181316,9,0.00079088,0,0.01356053,0.00040604,0.0023229,0.00556708,0.00771213,0.00676389,-0.02052706,0.00322523,-0.02647066
50,35,185,0.26069152,0.82766306,-4.86385965,0,1,-5,0.95041585,8,0.00046877,0,0.01385462,-0.00056353,0.000747,0.00592883,0.00782752,0.00666716,-0.0182702,0.00282205,-0.0283438
55,35,185,0.30202255,0.84363705,-4.94180298,0,1,-5,0.95003188,8,0.00080625,0,0.01355422,-0.00233006,-0.00004787,0.00540961,0.00790155,0.00684486,-0.01510656,0.00186769,-0.03044134
60,35,185,0.32288668,0.83883458,-5.00714397,0,1,-5,0.94961679,8,0.00081149,0,0.01253748,-0.0047206,0.00052434,0.00419046,0.00744534,0.00773879,-0.01121262,0.001717,-0.03132939
65,35,185,0.43763122,0.86362547,-5.07885647,0,1,-5,0.94862497,8,0.00065129,0,0.01674688,-0.00186831,0.0064099,0.0041852,0.00627375,0.00860405,-0.00643674,0.0005992,-0.03348207
35,40,185,0.04842472,0.77172023,-4.54257441,0,1,-4,0.95272762,7,0.00064205,0,0.01440167,0.00247765,0.00455609,0.00156793,0.00417984,0.01046452,-0.01966645,0.00624409,-0.02187383
40,40,185,0.12414607,0.78904986,-4.62520647,0,1,-4,0.95353031,8,0.00060325,0,0.01454401,0.00208032,0.00346794,0.00302445,0.00465345,0.01024729,-0.01995167,0.00647699,-0.02246135
45,40,185,0.19543861,0.81005996,-4.71416903,0,1,-4,0.9530378,9,0.00050288,0,0.01373363,0.00154558,0.00222602,0.00438214,0.00500357,0.00961009,-0.01932718,0.00611931,-0.02448809
50,40,185,0.24806562,0.83265108,-4.79157162,0,1,-4,0.95171446,9,0.00084513,0,0.01311958,0.00060768,0.00105907,0.00510554,0.00526476,0.00963758,-0.01715862,0.00611788,-0.02574879
55,40,185,0.27953139,0.83884251,-4.8661046,0,1,-5,0.95133734,8,0.00066107,0,0.01240158,-0.0006603,0.00019652,0.00471948,0.0050441,0.01039098,-0.01418366,0.00541266,-0.02812201
60,40,185,0.31691736,0.83747649,-4.93516636,0,1,-5,0.95129561,8,0.00090732,0,0.01209664,-0.00291529,-0.00014199,0.00433223,0.00515342,0.0116155,-0.01107278,0.00558383,-0.02903682
65,40,185,0.45991749,0.87368679,-5.01878738,0,1,-5,0.94959301,8,0.00089622,0,0.01653147,-0.00063762,0.00549153,0.00467343,0.00551069,0.01228364,-0.00732417,0.00515008,-0.03084254
35,45,185,0.07801117,0.75900972,-4.50699997,0,1,-4,0.9530921,7,0.00067685,0,0.0163542,0.00518524,0.00367546,-0.00058753,0.0022521,0.01207779,-0.01894524,0.00690732,-0.02210343
40,45,185,0.15654612,0.77654094,-4.58502626,0,1,-4,0.9538691,8,0.000473,0,0.01635146,0.00471723,0.00244822,0.00130953,0.00303292,0.01197854,-0.01927754,0.00778694,-0.02255005
