x,y,u,v,u0,v0,ZNCC,iteration,convergence,feature,exx,eyy,exy
118,574,-0.36349133,-2.2920382,0,-2,0.99585313,4,0.00050271,0,-0.00080662,0.00074735,0.00133279
120,574,-0.36553621,-2.2865653,0,-2,0.99612087,4,0.00044642,0,-0.00079685,0.00069308,0.00126842
122,574,-0.36691546,-2.28290582,0,-2,0.99626362,4,0.00031511,0,-0.00079998,0.00064347,0.00119944
124,574,-0.36801174,-2.27765083,0,-2,0.99630266,4,0.00037074,0,-0.00079846,0.0006017,0.00111974
126,574,-0.36877018,-2.27381873,0,-2,0.99649632,4,0.00070353,0,-0.0008066,0.0005675,0.00103596
128,574,-0.37088096,-2.27110386,0,-2,0.99658048,4,0.00056726,0,-0.00081288,0.00054243,0.00095144
130,574,-0.37221909,-2.26723433,0,-2,0.99665803,4,0.00068713,0,-0.00081716,0.0005287,0.00085845
132,574,-0.37341246,-2.26567316,0,-2,0.99660647,4,0.00038208,0,-0.00082397,0.00052172,0.00076633
134,574,-0.37523434,-2.26407599,0,-2,0.99630636,4,0.00045794,0,-0.00082419,0.00052289,0.00067366
136,574,-0.37697437,-2.26119256,0,-2,0.99599636,4,0.00051073,0,-0.00082553,0.00053283,0.00057836
138,574,-0.37793824,-2.25826144,0,-2,0.99596518,4,0.00091331,0,-0.00082791,0.00054613,0.00047983
140,574,-0.37964711,-2.25535941,0,-2,0.9961586,4,0.00094906,0,-0.00083576,0.0005637,0.00038297
142,574,-0.38187015,-2.25531125,0,-2,0.99619329,4,0.00087453,0,-0.00084757,0.00058831,0.00027335
144,574,-0.38425261,-2.25496626,0,-2,0.99622309,4,0.00071481,0,-0.00085946,0.00062072,0.00016756
146,574,-0.38626081,-2.25591946,0,-2,0.99634886,4,0.00056959,0,-0.00087774,0.00066037,0.00005589
148,574,-0.38740978,-2.25690413,0,-2,0.9962768,4,0.00047053,0,-0.00090343,0.00071063,-0.0000556
150,574,-0.39077362,-2.25910473,0,-2,0.99607027,4,0.00059343,0,-0.00092383,0.00076691,-0.00016538
152,574,-0.38991624,-2.26028681,0,-2,0.99606812,4,0.00082935,0,-0.00095822,0.00083509,-0.00028087
154,574,-0.39230677,-2.26268125,0,-2,0.99623132,4,0.00061297,0,-0.00099258,0.00090845,-0.00040019
156,574,-0.39342475,-2.26499891,0,-2,0.99624693,5,0.00023259,0,-0.00103405,0.00098565,-0.00051537
158,574,-0.39581722,-2.26702428,0,-2,0.99630356,5,0.00020154,0,-0.00106792,0.00106709,-0.00062638
160,574,-0.39743644,-2.27320075,0,-2,0.99618804,4,0.00061165,0,-0.00110447,0.00114931,-0.00073207
162,574,-0.4000172,-2.27653313,0,-2,0.99606442,4,0.0004859,0,-0.0011513,0.00123525,-0.00083685
164,574,-0.40334982,-2.28240561,0,-2,0.99595833,4,0.00049244,0,-0.00119793,0.00132205,-0.00093358
166,574,-0.40486991,-2.28572941,0,-2,0.99598545,4,0.00061311,0,-0.00124446,0.00141105,-0.0010276
168,574,-0.40533403,-2.29009938,0,-2,0.9962402,4,0.00053978,0,-0.00128582,0.00150443,-0.00111467
170,574,-0.41030377,-2.2975297,0,-2,0.99649036,4,0.00028222,0,-0.00133309,0.00160282,-0.00120141
172,574,-0.41292122,-2.30534339,0,-2,0.99642193,4,0.00093297,0,-0.00136157,0.00170421,-0.00128458
174,574,-0.41664684,-2.30943871,0,-2,0.99629056,4,0.00073812,0,-0.00138922,0.00180718,-0.00135891
176,574,-0.41820151,-2.31616282,0,-2,0.99638265,4,0.00080246,0,-0.0013925,0.00190952,-0.00142779
178,574,-0.42004302,-2.32371259,0,-2,0.99635959,4,0.00052955,0,-0.00139352,0.00200943,-0.00148301
180,574,-0.42321071,-2.32970715,0,-2,0.99630219,4,0.00059982,0,-0.00139311,0.00210605,-0.00153834
182,574,-0.42521682,-2.33553362,0,-2,0.99628073,4,0.00058754,0,-0.00138661,0.00219455,-0.00158195
184,574,-0.42905483,-2.3426764,0,-2,0.99624592,4,0.00058212,0,-0.00137571,0.00228364,-0.00161835
186,574,-0.43190619,-2.34925628,0,-2,0.99592501,4,0.00052624,0,-0.00135613,0.00236849,-0.00164386
188,574,-0.4349834,-2.35760951,0,-2,0.99578136,4,0.00059679,0,-0.0013193,0.0024541,-0.001659
190,574,-0.43697667,-2.36502147,0,-2,0.99534357,5,0.00034302,0,-0.00129203,0.00253774,-0.00166596
192,574,-0.44058815,-2.3715198,0,-2,0.99526095,5,0.00042642,0,-0.00127171,0.00261959,-0.0016727
194,574,-0.44155639,-2.38012886,0,-2,0.99531007,5,0.00035483,0,-0.00124832,0.00270082,-0.00166813
196,574,-0.44416931,-2.38597727,0,-2,0.99509704,5,0.00032163,0,-0.00122432,0.00277893,-0.00165521
198,574,-0.44892663,-2.39455771,0,-2,0.99502277,5,0.00032985,0,-0.00118572,0.00285538,-0.00163377
200,574,-0.45077777,-2.40169859,0,-2,0.99483287,5,0.00027589,0,-0.00113963,0.00293121,-0.00160607
202,574,-0.45322591,-2.40821624,0,-2,0.9949255,5,0.00029438,0,-0.00109845,0.00300569,-0.00156899
204,574,-0.45481393,-2.41583967,0,-2,0.99480557,5,0.00021333,0,-0.00105114,0.00307329,-0.00152483
206,574,-0.45603207,-2.42243242,0,-2,0.99481547,4,0.00085215,0,-0.0010115,0.00313946,-0.00147423
208,574,-0.45826542,-2.42811561,0,-2,0.99463832,5,0.00020594,0,-0.00098308,0.00320186,-0.00142389
210,574,-0.46224862,-2.43564963,0,-2,0.99453121,5,0.00027922,0,-0.00093875,0.0032646,-0.00137489
212,574,-0.46362656,-2.44171,0,-2,0.99422264,5,0.00031857,0,-0.0009238,0.00332117,-0.00133866
214,574,-0.46603766,-2.44755435,0,-2,0.99399155,5,0.00036238,0,-0.00089816,0.00337196,-0.00130474
216,574,-0.46619961,-2.45308685,0,-2,0.9934907,6,0.00032593,0,-0.00088154,0.00341564,-0.0012736
218,574,-0.4661943,-2.45899534,0,-2,0.99368477,5,0.00040466,0,-0.00087536,0.00345587,-0.00124109
220,574,-0.46948716,-2.4631331,0,-2,0.99377316,5,0.00033806,0,-0.00086854,0.00348932,-0.00120688
222,574,-0.46927938,-2.46824265,0,-2,0.99384254,5,0.00064989,0,-0.00085784,0.00351615,-0.00117463
224,574,-0.47166327,-2.47293782,0,-2,0.99360973,5,0.00043754,0,-0.00083507,0.00354298,-0.00114187
226,574,-0.47401857,-2.47979999,0,-2,0.99355823,5,0.00043906,0,-0.00080725,0.00356518,-0.00110722
228,574,-0.47235465,-2.48315978,0,-2,0.99343783,5,0.00048609,0,-0.00077766,0.00358393,-0.00106177
30,576,-0.27934241,-2.48673844,0,-2,0.99595928,4,0.0004118,0,-0.0011409,0.00243462,0.00012518
32,576,-0.28082556,-2.48461795,0,-2,0.99583656,4,0.00022908,0,-0.00115366,0.00242804,0.00011746
34,576,-0.2819725,-2.48259044,0,-2,0.99570709,4,0.00043046,0,-0.00117441,0.00242224,0.00012193
36,576,-0.28421172,-2.48048353,0,-2,0.99541897,4,0.00078345,0,-0.00117757,0.00241507,0.00013646
38,576,-0.28599355,-2.47885084,0,-2,0.99541062,4,0.00040499,0,-0.00119398,0.00240695,0.00015624
40,576,-0.28778023,-2.47635698,0,-2,0.99535578,4,0.00039199,0,-0.00118398,0.00239318,0.00017201
42,576,-0.29156458,-2.47514892,0,-2,0.99571347,4,0.00046186,0,-0.00117485,0.00237809,0.00019598
44,576,-0.29206619,-2.47337699,0,-2,0.99599338,4,0.000435,0,-0.00117221,0.00236271,0.00022167
46,576,-0.29674697,-2.47121525,0,-2,0.99607533,4,0.00027067,0,-0.00116208,0.00234248,0.00025402
48,576,-0.29744756,-2.46822,0,-2,0.99607486,4,0.00038707,0,-0.00115265,0.00232076,0.00028455
50,576,-0.30048195,-2.46769905,0,-2,0.99593782,4,0.00060342,0,-0.00114996,0.00229572,0.000327
52,576,-0.30409771,-2.4639833,0,-2,0.99591446,4,0.00067989,0,-0.00113537,0.00227088,0.00037383
54,576,-0.30489907,-2.45986462,0,-2,0.99601918,4,0.00086729,0,-0.00112123,0.00224163,0.00043481
56,576,-0.30794835,-2.45622063,0,-2,0.99595499,4,0.0007689,0,-0.00110456,0.00221235,0.00050023
58,576,-0.309138,-2.45514631,0,-2,0.99590939,4,0.00077054,0,-0.00108443,0.00218472,0.00056823
60,576,-0.31090164,-2.44956279,0,-2,0.99601215,4,0.00051762,0,-0.00104831,0.00215594,0.00063713
62,576,-0.31444666,-2.44618511,0,-2,0.99617243,4,0.00086891,0,-0.00102713,0.00212668,0.00071099
64,576,-0.31470188,-2.44242287,0,-2,0.99636734,4,0.00055451,0,-0.00099042,0.00209598,0.00078325
66,576,-0.31710941,-2.4399085,0,-2,0.99637365,4,0.00070516,0,-0.00096504,0.00206826,0.00085971
68,576,-0.3194513,-2.43709016,0,-2,0.99653548,4,0.00035044,0,-0.00093191,0.00204008,0.00093411
70,576,-0.32038009,-2.43181324,0,-2,0.99644065,4,0.00042461,0,-0.00090757,0.00201234,0.00100477
72,576,-0.32407096,-2.42383838,0,-2,0.9963187,4,0.0004042,0,-0.0009049,0.00198356,0.00107364
74,576,-0.32579321,-2.4189074,0,-2,0.99631143,4,0.00035572,0,-0.00090159,0.0019557,0.00114293
76,576,-0.32710269,-2.41284585,0,-2,0.99629438,4,0.00026267,0,-0.00090694,0.00192509,0.00121553
78,576,-0.32725576,-2.40735126,0,-2,0.99629426,4,0.00093339,0,-0.00090503,0.00189209,0.00127585
80,576,-0.33061892,-2.400666,0,-2,0.99631715,4,0.00041304,0,-0.0008974,0.00185661,0.00133848
82,576,-0.33139446,-2.39556551,0,-2,0.99650466,4,0.00053509,0,-0.0008981,0.00181747,0.00139713
84,576,-0.33251557,-2.38869691,0,-2,0.99655908,4,0.00034414,0,-0.00090064,0.00177659,0.0014493
86,576,-0.33375058,-2.38391757,0,-2,0.99659246,4,0.00031466,0,-0.00089549,0.00173299,0.00148747
88,576,-0.33692312,-2.3767035,0,-2,0.99643898,4,0.00033911,0,-0.00089514,0.00168701,0.00151558
90,576,-0.33925116,-2.3717556,0,-2,0.99651909,4,0.00043312,0,-0.00088907,0.001637,0.00154446
92,576,-0.3419939,-2.36531234,0,-2,0.99640936,4,0.00044605,0,-0.00088895,0.00158073,0.00156913
94,576,-0.34408119,-2.35724783,0,-2,0.99617642,4,0.00079169,0,-0.00087873,0.00152125,0.00158993
96,576,-0.34497356,-2.35256577,0,-2,0.9959954,4,0.00043638,0,-0.00086711,0.00145692,0.00160871
98,576,-0.34574097,-2.3455863,0,-2,0.99598968,4,0.0007237,0,-0.00084252,0.0013878,0.00161854
100,576,-0.34716496,-2.33821845,0,-2,0.99627137,4,0.00052368,0,-0.0008339,0.00131681,0.00162112
102,576,-0.35067594,-2.3332963,0,-2,0.99648577,4,0.00060752,0,-0.00082277,0.00124401,0.00161307
104,576,-0.35042679,-2.32910728,0,-2,0.99656808,4,0.00039438,0,-0.00081318,0.00117073,0.00159783
106,576,-0.35366333,-2.32446504,0,-2,0.99653846,4,0.00043799,0,-0.00079952,0.00110174,0.00157967
108,576,-0.35433611,-2.31651402,0,-2,0.99639702,4,0.00047205,0,-0.00078928,0.0010338,0.00155682
110,576,-0.35539117,-2.31220102,0,-2,0.99637693,4,0.00033846,0,-0.00078952,0.00097027,0.0015254
112,576,-0.35659537,-2.30567598,0,-2,0.99618274,4,0.00043011,0,-0.00079535,0.00090692,0.00148684
114,576,-0.35849988,-2.29935575,0,-2,0.99618715,4,0.00025414,0,-0.00080194,0.00084616,0.00144425
116,576,-0.35910898,-2.29352927,0,-2,0.99625802,4,0.00047102,0,-0.00080249,0.00078854,0.00138999
118,576,-0.36251023,-2.29072404,0,-2,0.99605447,4,0.00048429,0,-0.00080361,0.00073395,0.00132979
120,576,-0.36466324,-2.28556633,0,-2,0.99632615,4,0.00047268,0,-0.00079581,0.00068172,0.00126814
122,576,-0.36632732,-2.28264999,0,-2,0.99641138,4,0.00033746,0,-0.00079815,0.00063349,0.00120317
124,576,-0.3678745,-2.27753663,0,-2,0.99642366,4,0.0002614,0,-0.00079702,0.0005941,0.00112833
126,576,-0.36818936,-2.2733252,0,-2,0.99659127,4,0.0006393,0,-0.00080609,0.00056079,0.00104799
128,576,-0.37046173,-2.2709341,0,-2,0.99659944,4,0.0006087,0,-0.00081269,0.00053633,0.00096742
130,576,-0.371456,-2.26818156,0,-2,0.99664223,4,0.00053889,0,-0.0008181,0.00052384,0.00087839
132,576,-0.37294352,-2.26647854,0,-2,0.99667752,4,0.00025598,0,-0.000824,0.00051772,0.00078915
134,576,-0.37510249,-2.26455808,0,-2,0.9963932,4,0.00025728,0,-0.00082215,0.00051792,0.00069805
136,576,-0.37628859,-2.26227427,0,-2,0.99606556,4,0.00029596,0,-0.00082093,0.00052634,0.00060497
138,576,-0.37691098,-2.25941443,0,-2,0.99607539,4,0.00047103,0,-0.00082349,0.00053762,0.0005079
140,576,-0.3785271,-2.25652552,0,-2,0.99625498,4,0.00054017,0,-0.00083337,0.00055297,0.00041046
142,576,-0.38050196,-2.256181,0,-2,0.99628764,4,0.00041401,0,-0.00084489,0.00057316,0.00030181
144,576,-0.38353616,-2.25612426,0,-2,0.99631923,4,0.00059492,0,-0.0008559,0.00060015,0.00019798
146,576,-0.38498771,-2.25601935,0,-2,0.99641198,4,0.0003997,0,-0.00087404,0.00063554,0.00008864
148,576,-0.38645029,-2.25603509,0,-2,0.99632579,4,0.00028967,0,-0.00089908,0.00068034,-0.00002016
150,576,-0.39021647,-2.25836682,0,-2,0.99613518,4,0.00042454,0,-0.0009175,0.00073269,-0.0001279
152,576,-0.38912076,-2.25970387,0,-2,0.99612695,4,0.00058437,0,-0.00095014,0.00079642,-0.00024181
154,576,-0.39134216,-2.26181722,0,-2,0.996288,4,0.00048944,0,-0.00098414,0.00086485,-0.00035971
156,576,-0.39230102,-2.26410866,0,-2,0.9963066,4,0.00076549,0,-0.00102712,0.00093858,-0.00047433
158,576,-0.39461246,-2.2662065,0,-2,0.99634778,4,0.0007944,0,-0.00106224,0.00101801,-0.00058557
160,576,-0.39629745,-2.27159572,0,-2,0.99623758,4,0.00038938,0,-0.00110151,0.00109965,-0.00069146
162,576,-0.39852601,-2.27440023,0,-2,0.99617225,4,0.00052499,0,-0.00115114,0.00118544,-0.00079677
164,576,-0.40257394,-2.27942228,0,-2,0.99598318,4,0.00056523,0,-0.00120205,0.00127345,-0.0008937
166,576,-0.40444961,-2.28295922,0,-2,0.99596077,4,0.00065256,0,-0.00125198,0.00136314,-0.0009875
168,576,-0.40448546,-2.28693271,0,-2,0.99622864,4,0.00074476,0,-0.00129757,0.00145725,-0.00107398
170,576,-0.41026738,-2.29367304,0,-2,0.99638426,4,0.00035934,0,-0.00134757,0.00155642,-0.0011595
172,576,-0.41270024,-2.30093074,0,-2,0.99634892,5,0.0002081,0,-0.00137453,0.00165793,-0.00124283
174,576,-0.41660517,-2.30558467,0,-2,0.99624354,5,0.00032488,0,-0.00140186,0.00176139,-0.00131713
176,576,-0.41833854,-2.31224442,0,-2,0.99638259,5,0.00026938,0,-0.00140614,0.00186543,-0.00138631
178,576,-0.42063814,-2.32002759,0,-2,0.99638343,5,0.00023182,0,-0.00140777,0.00196775,-0.00144349
180,576,-0.42397037,-2.32580876,0,-2,0.99632603,5,0.00028484,0,-0.00140873,0.00206779,-0.00150056
182,576,-0.42634097,-2.33127904,0,-2,0.99627942,5,0.00028492,0,-0.00140099,0.00215868,-0.00154624
184,576,-0.4300147,-2.33898306,0,-2,0.99624312,5,0.00028323,0,-0.00139241,0.00225041,-0.0015837
186,576,-0.43294114,-2.34433508,0,-2,0.99593467,5,0.00024979,0,-0.00137284,0.00233821,-0.00161083
188,576,-0.43692023,-2.35111642,0,-2,0.99579495,5,0.00025702,0,-0.00133279,0.00242502,-0.00162801
190,576,-0.43817404,-2.35949421,0,-2,0.99538231,5,0.00059707,0,-0.00130527,0.00251022,-0.00163726
192,576,-0.44184682,-2.36611009,0,-2,0.99542636,5,0.00072618,0,-0.00128001,0.00259269,-0.00164597
194,576,-0.44296968,-2.3743329,0,-2,0.99547291,5,0.00054855,0,-0.00125213,0.00267507,-0.00164317
196,576,-0.44586974,-2.38032222,0,-2,0.99523938,5,0.00047357,0,-0.0012229,0.00275473,-0.00163256
198,576,-0.45007232,-2.38794255,0,-2,0.99511302,5,0.00042569,0,-0.0011804,0.00283026,-0.00161301
200,576,-0.45165429,-2.39572811,0,-2,0.99489313,5,0.00034745,0,-0.0011302,0.00290457,-0.00158614
202,576,-0.45405209,-2.40238762,0,-2,0.9949767,5,0.00042186,0,-0.00108474,0.00297781,-0.00154992
204,576,-0.45591524,-2.4102447,0,-2,0.99491996,5,0.0002856,0,-0.00103409,0.00304487,-0.00150786
206,576,-0.4568122,-2.41663408,0,-2,0.99482399,4,0.00098973,0,-0.00099293,0.00311052,-0.00145764
208,576,-0.45960608,-2.4223659,0,-2,0.99463069,4,0.0009992,0,-0.00096335,0.00317339,-0.00141004
210,576,-0.46310237,-2.42996716,0,-2,0.99450856,5,0.00032001,0,-0.0009178,0.00323531,-0.00136182
212,576,-0.46443442,-2.43588185,0,-2,0.99422348,5,0.00031292,0,-0.00090336,0.00329,-0.00132693
214,576,-0.46663463,-2.4414084,0,-2,0.9940241,5,0.00035242,0,-0.00087781,0.00333897,-0.00129478
216,576,-0.46638161,-2.44726324,0,-2,0.99360549,5,0.00085287,0,-0.00085813,0.00338329,-0.00126561
218,576,-0.46604803,-2.45258689,0,-2,0.99380654,5,0.00046229,0,-0.00084955,0.00342339,-0.00123521
220,576,-0.46934485,-2.45678616,0,-2,0.99391818,5,0.00034685,0,-0.00083701,0.00345615,-0.00120538
222,576,-0.46825597,-2.4621489,0,-2,0.99401188,5,0.00069335,0,-0.00082253,0.00348269,-0.00117329
224,576,-0.47080064,-2.46594882,0,-2,0.99358779,5,0.0002921,0,-0.00079951,0.00350803,-0.00114232
226,576,-0.47347718,-2.47303653,0,-2,0.99347866,4,0.00090044,0,-0.00076777,0.00352964,-0.00110963
228,576,-0.47188237,-2.47643471,0,-2,0.99335825,5,0.00027665,0,-0.00073761,0.00354855,-0.00106803
30,578,-0.28141192,-2.48193192,0,-2,0.99606842,4,0.00038332,0,-0.00113478,0.00242585,0.00014429
32,578,-0.28227866,-2.48067808,0,-2,0.9958896,4,0.00037611,0,-0.00114481,0.00241962,0.00013924
34,578,-0.2844432,-2.47867227,0,-2,0.99580032,4,0.00036086,0,-0.00116176,0.00241488,0.00014379
36,578,-0.28557995,-2.47572541,0,-2,0.99560624,4,0.00046543,0,-0.00116273,0.00240746,0.00015766
38,578,-0.28702399,-2.47401452,0,-2,0.99555612,4,0.0005588,0,-0.00117775,0.00239857,0.00017622
40,578,-0.28875518,-2.47214079,0,-2,0.99546695,4,0.00041447,0,-0.0011657,0.00238493,0.0001912
42,578,-0.29212546,-2.47005248,0,-2,0.9958477,4,0.00058039,0,-0.00115259,0.0023692,0.00021413
44,578,-0.29310119,-2.46767974,0,-2,0.99606198,4,0.00069646,0,-0.00114739,0.00235296,0.00023883
46,578,-0.2976197,-2.46541786,0,-2,0.99610108,4,0.00058027,0,-0.00113592,0.00233096,0.00026924
48,578,-0.29856983,-2.46307063,0,-2,0.99607277,4,0.00047312,0,-0.00112587,0.00230747,0.00029849
50,578,-0.30247733,-2.46262074,0,-2,0.99591005,4,0.00042589,0,-0.0011222,0.00228053,0.00033831
52,578,-0.30593204,-2.45899916,0,-2,0.99590892,4,0.00035915,0,-0.00110637,0.00225377,0.00038281
54,578,-0.30651423,-2.45515537,0,-2,0.99604023,4,0.00049138,0,-0.00109127,0.00222323,0.00044197
56,578,-0.30887648,-2.45178008,0,-2,0.99599302,4,0.00054894,0,-0.00107373,0.0021899,0.00050488
58,578,-0.31006768,-2.45101643,0,-2,0.99596703,4,0.00057096,0,-0.00105132,0.00215664,0.00057159
60,578,-0.31092444,-2.4459846,0,-2,0.9960236,4,0.000518,0,-0.00101382,0.00212257,0.00063942
62,578,-0.31462023,-2.44263744,0,-2,0.99618763,4,0.0005971,0,-0.00099365,0.00208803,0.00071246
64,578,-0.31500381,-2.43918681,0,-2,0.99643403,4,0.00045238,0,-0.00095583,0.00205235,0.00078348
66,578,-0.31762284,-2.43555331,0,-2,0.99646646,4,0.00043176,0,-0.00092983,0.00202063,0.00085937
68,578,-0.3197616,-2.43303108,0,-2,0.99659044,4,0.00028044,0,-0.00089671,0.00198909,0.00093319
70,578,-0.32070288,-2.42858863,0,-2,0.99651325,4,0.00047622,0,-0.00087155,0.00195792,0.00100371
72,578,-0.32435796,-2.42068601,0,-2,0.99635834,4,0.00040554,0,-0.00086775,0.00192627,0.0010713
74,578,-0.32618427,-2.4157865,0,-2,0.99633563,4,0.00038652,0,-0.00086237,0.00189539,0.00114038
76,578,-0.32691926,-2.41032004,0,-2,0.99626493,4,0.00049361,0,-0.00086798,0.00186118,0.00121216
78,578,-0.32652891,-2.4053297,0,-2,0.99628532,5,0.00027946,0,-0.00086482,0.00182415,0.00127043
80,578,-0.32992625,-2.39891481,0,-2,0.9962523,4,0.00074669,0,-0.0008562,0.00178458,0.00133125
82,578,-0.32992929,-2.39430475,0,-2,0.99648148,4,0.00048866,0,-0.00085448,0.00174272,0.00138907
84,578,-0.33077586,-2.38699985,0,-2,0.99654281,4,0.00027676,0,-0.00085581,0.00170065,0.00143917
86,578,-0.33216643,-2.38244224,0,-2,0.99658978,4,0.00034261,0,-0.0008501,0.00165707,0.00147642
88,578,-0.33542892,-2.37488723,0,-2,0.99640322,4,0.00027507,0,-0.00085041,0.00161137,0.00150375
90,578,-0.33869866,-2.37003708,0,-2,0.99647123,4,0.00039254,0,-0.00084597,0.00156256,0.00153013
92,578,-0.34090275,-2.36319637,0,-2,0.99638039,4,0.00042297,0,-0.00084793,0.00150746,0.00155256
94,578,-0.34263164,-2.35501361,0,-2,0.99613625,4,0.00056631,0,-0.00084102,0.0014519,0.00157165
96,578,-0.34392065,-2.35028768,0,-2,0.99592036,4,0.00024686,0,-0.00083205,0.00139311,0.00158954
98,578,-0.34482571,-2.3437686,0,-2,0.9958421,4,0.00029975,0,-0.00081101,0.00132941,0.00159795
100,578,-0.34563273,-2.3365109,0,-2,0.99602509,4,0.00027198,0,-0.00080722,0.00126408,0.0016
102,578,-0.34906727,-2.33104038,0,-2,0.99616992,4,0.00053036,0,-0.00079887,0.00119786,0.00159198
104,578,-0.3495203,-2.32692289,0,-2,0.99622142,4,0.00024612,0,-0.00078934,0.00113045,0.00157835
106,578,-0.35296515,-2.32193208,0,-2,0.99618882,4,0.00033838,0,-0.00077739,0.0010658,0.00156167
108,578,-0.35421762,-2.31433177,0,-2,0.99614829,4,0.00050446,0,-0.00076983,0.00100377,0.00154013
110,578,-0.35487008,-2.31037235,0,-2,0.99611819,4,0.00032945,0,-0.00077249,0.00094715,0.00151131
112,578,-0.35548991,-2.3039844,0,-2,0.99592251,4,0.00039241,0,-0.00077938,0.00088936,0.0014741
114,578,-0.3570728,-2.29771662,0,-2,0.99597448,4,0.00029215,0,-0.00078895,0.00083378,0.00143374
116,578,-0.35811839,-2.29250073,0,-2,0.99597472,4,0.00049025,0,-0.000793,0.00077992,0.00138285
118,578,-0.36149162,-2.28935409,0,-2,0.99570227,4,0.00070319,0,-0.00079669,0.00072858,0.00132572
120,578,-0.36344832,-2.28457713,0,-2,0.99593025,4,0.00062526,0,-0.00079152,0.00067971,0.00126714
122,578,-0.36499408,-2.28142524,0,-2,0.9960534,4,0.00057443,0,-0.00079418,0.00063421,0.00120598
124,578,-0.36719322,-2.27668691,0,-2,0.99612182,4,0.00033316,0,-0.00079334,0.0005975,0.00113564
126,578,-0.36771101,-2.27255225,0,-2,0.99631381,4,0.00064618,0,-0.00080399,0.00056654,0.00105822
128,578,-0.36963668,-2.26999974,0,-2,0.996328,4,0.00053178,0,-0.00081249,0.00054383,0.00098153
130,578,-0.37095904,-2.26746106,0,-2,0.99639189,4,0.00047881,0,-0.00081944,0.00053159,0.00089627
132,578,-0.37260956,-2.26606965,0,-2,0.99647456,4,0.00026431,0,-0.00082558,0.00052465,0.00080917
134,578,-0.37487572,-2.26438999,0,-2,0.99623466,4,0.000344,0,-0.00082235,0.00052213,0.00071965
136,578,-0.37623808,-2.26269054,0,-2,0.99600798,4,0.00032093,0,-0.00081874,0.00052634,0.0006289
138,578,-0.37676129,-2.25978613,0,-2,0.99612278,4,0.00047457,0,-0.00082249,0.00053482,0.00053313
140,578,-0.37831953,-2.25650597,0,-2,0.99630761,4,0.00046192,0,-0.00083294,0.00054673,0.0004357
142,578,-0.38014105,-2.25620627,0,-2,0.99634379,4,0.0003609,0,-0.00084378,0.00056326,0.00032832
144,578,-0.38337079,-2.25530076,0,-2,0.99635369,4,0.0007183,0,-0.00085608,0.00058457,0.00022652
146,578,-0.38457966,-2.25493526,0,-2,0.99644601,4,0.0003237,0,-0.00087457,0.00061554,0.0001201
148,578,-0.38631135,-2.25523949,0,-2,0.99640119,4,0.00026063,0,-0.00089895,0.00065508,0.00001447
150,578,-0.38930801,-2.25745797,0,-2,0.99624634,4,0.00041931,0,-0.000916,0.00070261,-0.00009165
152,578,-0.38888583,-2.25873756,0,-2,0.99630797,4,0.00050139,0,-0.00094722,0.00076234,-0.00020259
154,578,-0.39122847,-2.26065946,0,-2,0.9965269,4,0.00045997,0,-0.00098104,0.00082746,-0.00031893
156,578,-0.39226776,-2.26284814,0,-2,0.99653572,4,0.00069004,0,-0.00102579,0.00089859,-0.00043287
158,578,-0.39458793,-2.26485181,0,-2,0.99654764,4,0.00063459,0,-0.00106327,0.00097652,-0.00054312
160,578,-0.39649522,-2.27059674,0,-2,0.99641609,4,0.00030223,0,-0.00110433,0.00105692,-0.00064829
162,578,-0.39854598,-2.27242112,0,-2,0.99636,4,0.00032083,0,-0.0011539,0.00114399,-0.00075284
164,578,-0.40259776,-2.27772355,0,-2,0.99618167,4,0.00027973,0,-0.00120821,0.00123328,-0.00084976
166,578,-0.40459675,-2.28109002,0,-2,0.99617124,4,0.00035828,0,-0.00126049,0.00132507,-0.00094219
168,578,-0.40490153,-2.28504038,0,-2,0.99639755,4,0.00048198,0,-0.00130936,0.00142134,-0.0010271
170,578,-0.41049021,-2.29060602,0,-2,0.99647516,4,0.00033063,0,-0.00136248,0.00152144,-0.00111135
172,578,-0.41249457,-2.29823613,0,-2,0.99641228,4,0.00079948,0,-0.00138931,0.00162238,-0.00119457
174,578,-0.41597155,-2.30277848,0,-2,0.99634242,4,0.00088958,0,-0.00141601,0.00172594,-0.00126927
176,578,-0.41733056,-2.30868459,0,-2,0.99648118,4,0.00066299,0,-0.00141987,0.0018303,-0.00133934
178,578,-0.42040756,-2.31615376,0,-2,0.99648225,4,0.00056522,0,-0.00142231,0.00193292,-0.00139834
180,578,-0.42351896,-2.32253909,0,-2,0.99639344,4,0.00055521,0,-0.00142249,0.00203347,-0.00145747
182,578,-0.42608264,-2.32792473,0,-2,0.99627519,4,0.00054089,0,-0.00141488,0.0021263,-0.00150463
184,578,-0.42934012,-2.3354845,0,-2,0.99619406,4,0.00051222,0,-0.00140784,0.00221947,-0.00154403
186,578,-0.43211064,-2.34033942,0,-2,0.99592,4,0.00041253,0,-0.0013903,0.00230811,-0.0015722
188,578,-0.43626097,-2.34667087,0,-2,0.9957391,4,0.00050131,0,-0.00134834,0.00239456,-0.0015907
190,578,-0.43765455,-2.35583973,0,-2,0.995462,5,0.00025497,0,-0.00131916,0.00247856,-0.00160209
192,578,-0.44081092,-2.36145282,0,-2,0.99557251,5,0.0003284,0,-0.00128949,0.00256116,-0.00161141
194,578,-0.44197512,-2.36988902,0,-2,0.995579,5,0.00035573,0,-0.00125913,0.00264355,-0.00160956
